model,country,W,F,target_var,alignment_MAE,alignment_RMSE,alignment_sMAPE,alignment_MAE_mean,alignment_MAE_median,alignment_MAE_p25,alignment_MAE_p75,alignment_MAE_std,alignment_MAE_min,alignment_MAE_max,alignment_RMSE_mean,alignment_RMSE_median,alignment_RMSE_p25,alignment_RMSE_p75,alignment_RMSE_std,alignment_RMSE_min,alignment_RMSE_max,alignment_sMAPE_mean,alignment_sMAPE_median,alignment_sMAPE_p25,alignment_sMAPE_p75,alignment_sMAPE_std,alignment_sMAPE_min,alignment_sMAPE_max,tp_same_sign,tp_diff_sign,tp_diff_percentage,tp_slope_diff_stats,global_same_sign,global_diff_sign,global_diff_percentage,global_slope_diff_stats,lead_lag_unmatched_rate,lead_lag_within_halfF_ratio,lead_lag_mean,lead_lag_std,lead_lag_median,exog_vars,curve_func
curvefit_lstm,Germany,28,14,new_cases,397157.8441226137,400970.32463788707,172.42886282146884,397157.84412261366,410722.91834676894,354364.45595953276,443966.4777260813,41341.84661813057,317980.50240044657,448538.03083353443,398956.11795490567,411510.92148936057,355187.07054504316,444727.38402488583,40139.96993725733,324728.1574712176,449234.2709197844,172.42886282146884,173.60138664235353,168.49896548805532,189.52277209201358,16.632986965206314,129.62317514051324,191.95839081215948,74,24,24.49,"(44.082550356103376, 0.17780118331583342, 0.05915578402960572, 19.658263051018977, 76.28538621672836, 0.004238539936347978, 179.77568147643345)",145,29,16.67,"(29.911429441821248, 0.1124448936336053, 0.03920389777031611, 0.5528571524178382, 66.03332793165458, 0.00026877913476511413, 179.77568147643345)",0.625,0.375,3.5,2.0865422441410972,3.5,death_stringency,gompertz
curvefit_lstm,Germany,28,14,new_cases,157763.41087036338,162024.6494928711,147.95595089717605,157763.4108703634,162741.78245323471,156919.17292154292,169251.68242201855,18988.08567226989,98918.42711510115,177478.55271681203,161429.2253924623,165183.41982759908,158545.05963283512,169971.7628400484,13877.760355235525,119212.71030268016,177981.65508980543,147.95595089717605,149.08736636119266,141.77695042643444,174.87983823183956,25.527352727517407,83.55690029953308,180.9356289166641,64,34,34.69,"(62.39377133841972, 0.34133399008128334, 0.09737357257630855, 179.35848657853842, 85.22930203067344, 0.009548705906136287, 179.75738075865465)",132,42,24.14,"(43.81345310458521, 0.20724168211642538, 0.045406750204309725, 13.208625347427994, 76.43266506315226, 0.0021907347575743498, 179.75738075865465)",0.625,0.375,3.5,2.0865422441410972,3.5,death_stringency,logistic
curvefit_lstm,Germany,28,14,new_cases,323952.2923803022,330152.16475195053,167.33023282513284,323952.2923803021,336037.20610042114,278507.05083546427,375116.1361933548,43937.56216116978,241871.29481116083,381783.5575058693,327399.52090215526,338253.7154744989,281057.08365561767,377109.5941323334,42544.16062679286,252783.70741813377,384464.04478430666,167.33023282513284,169.01786417484038,162.36406317372604,187.42958728904136,19.353601640021953,116.97931798101497,190.65530991725558,68,30,30.61,"(54.95696188226745, 0.2666413674681839, 0.04595566837426777, 179.01358954570594, 82.22003718904635, 0.014785503424568898, 179.75657793758958)",133,41,23.56,"(42.32218172298851, 0.10552676512094092, 0.03874661955558083, 2.086381643222538, 75.84577886277522, 0.0013159487778018754, 179.75657793758958)",0.625,0.375,3.5,2.0865422441410972,3.5,no_exog,gompertz
curvefit_lstm,Germany,28,14,new_cases,90735.20080509449,95892.23599604474,129.71241214211747,90735.20080509447,93576.01526167346,87062.35623095446,97893.85912727003,13878.448065925093,51315.29297373102,118691.13001205435,95425.2311344329,94784.03544627382,89762.54448161375,99006.37709335692,9452.311212671415,72675.24461625796,124379.75759002808,129.71241214211753,128.38019748450074,120.24862784978403,160.0794352589065,27.11950675463974,67.39803030662239,169.7122136704158,89,9,9.18,"(16.111052533347745, 0.23665156535374096, 0.05162792655371892, 0.8400808723418944, 49.392957642065255, 0.024933985263050257, 179.32679895937028)",165,9,5.17,"(9.13600821260667, 0.10631741684231756, 0.048562575220894244, 0.4464146995417166, 37.90532307663426, 0.01762875044465313, 179.32679895937028)",0.6785714285714286,0.32142857142857145,3.2222222222222223,1.8990390218079265,3,no_exog,logistic
curvefit_lstm,Germany,56,28,new_cases,546718.3846269897,551353.459569498,178.54305630703445,546718.3846269898,559645.5129457306,473391.0538955129,605107.1219003282,59192.60340482484,456786.47894861206,628468.8916375347,548265.9593178006,560596.4725502027,475263.97668892937,605744.3863275403,58267.27411322606,460194.1495210729,628997.4389814878,178.54305630703448,181.8960130265412,172.4510547782589,190.90006553532214,12.67276526502911,151.323602551317,193.55209409649154,81,83,50.61,"(91.11681198217379, 175.008591985115, 0.24671365496379977, 179.84629061006717, 89.57851218585398, 0.00022288999728755057, 179.90925485165042)",88,86,49.43,"(88.9813790948889, 5.800713462149808, 0.1852972894416835, 179.846993238663, 89.60093994930408, 0.00022288999728755057, 179.90925485165042)",0.5663716814159292,0.3805309734513274,6.714285714285714,5.125235725028986,5,death_all,gompertz
curvefit_lstm,Germany,56,28,new_cases,219814.27348483016,223447.17637863976,157.92253369324936,219814.2734848302,224759.65111470968,211537.3937700846,237208.3247914654,19594.76849531746,172955.2134007455,240983.95378917272,222837.86322790428,226188.9628904788,215163.40240797956,237933.87620402436,16490.219634946698,183150.22818378865,241739.07746650447,157.92253369324933,160.97063125428295,148.46972531539421,178.31261360430474,20.65900274644551,114.0115671748915,184.59086282624725,154,10,6.1,"(12.08314168558405, 0.46877454194958296, 0.21342114541902027, 0.9199967032904842, 41.2717903810731, 0.07566125369522556, 179.63637309056833)",164,10,5.75,"(11.397250602100875, 0.4327454777539065, 0.19356099023367535, 0.8687154522256284, 40.16443955739871, 0.07566125369522556, 179.63637309056833)",0.5663716814159292,0.39823008849557523,6.826530612244898,4.570243310999278,6.5,death_all,logistic
curvefit_lstm,Germany,56,28,new_cases,582766.2725692984,588153.87069511,179.60244180755603,582766.2725692984,597904.8855644139,504703.4710187224,645534.3911749923,63598.97092148369,488233.3782231656,670121.8849411061,584791.5575058106,598654.939239573,506871.89930115594,646802.4991013713,62799.760219035714,490488.6530973197,671377.1054744392,179.60244180755603,182.79274085838097,173.7316024811485,191.33911088036396,12.205494403631354,152.9484122157872,194.0561786332483,81,83,50.61,"(90.97105532407767, 174.84290822429318, 0.081857304191056, 179.60329386565962, 89.53457400330146, 0.00039151956052007144, 179.86364577220064)",88,86,49.43,"(88.83774190470376, 5.643448306882952, 0.06902313885332453, 179.58158913804834, 89.5492448102602, 0.00039151956052007144, 179.86364577220064)",0.5663716814159292,0.4336283185840708,3.877551020408163,2.68353247008279,4,death_mobility,gompertz
curvefit_lstm,Germany,56,28,new_cases,242430.9786455496,245765.78056460866,160.67935663436884,242430.97864554962,247852.32501258914,234218.06770143777,260776.6344724662,20325.92391046888,194582.89449750367,264911.63842782954,245137.35522050745,249255.11028761708,236820.08903011712,261544.00644245697,17564.05340535392,202822.19065777492,265564.79619274096,160.67935663436882,163.8319893203911,152.0219202566027,179.97849295655521,19.6803701387624,118.49496731894362,185.80494060414483,100,64,39.02,"(70.21712456429819, 0.5247733136175469, 0.16126391118785846, 179.57797967659133, 87.07516837709694, 0.005073720100684663, 179.81020443392072)",107,67,38.51,"(69.280715477408, 0.4779130403317122, 0.11778312929187981, 179.5815811910469, 86.89202697649233, 0.005073720100684663, 179.81020443392072)",0.5663716814159292,0.415929203539823,4.591836734693878,3.7522137374931788,4,death_mobility,logistic
curvefit_lstm,Germany,56,28,new_cases,316797.469491658,320947.3001853254,167.41154888467398,316797.4694916579,325687.01275811205,291425.381537026,339550.7765130468,28367.241712794217,255349.5521293336,349144.6120363042,319820.7184828687,329113.4721261655,294205.246064918,341506.59642125474,26867.778571200186,264646.85705930594,350954.9010696131,167.41154888467395,171.15296842552303,159.02298759519715,184.1557920120592,17.228074266392554,129.70482635334412,188.80162850064377,81,83,50.61,"(91.10938024075293, 174.99719625886965, 0.23183677040045242, 179.83314371214846, 89.57771913322941, 0.0011647127155288972, 179.91092388276232)",88,86,49.43,"(88.97411163657605, 5.7858897731724515, 0.1820428645915712, 179.83359824091545, 89.59974323976752, 0.0004083755933315806, 179.91092388276232)",0.5663716814159292,0.3893805309734513,7.071428571428571,4.797443477262215,6.5,death_recovered,gompertz
curvefit_lstm,Germany,56,28,new_cases,137725.8756124777,142752.86455518613,143.4817666287171,137725.8756124777,142883.36334113593,135146.77220792597,149065.25711095237,17695.24111734317,92116.6947491741,163849.27638754385,142139.63735972584,145719.70920520867,137920.8086347211,151018.3131370903,13217.557639630015,109224.69077960134,167402.97765124968,143.4817666287171,146.34655221147946,131.29882461887132,168.20893999002462,24.634010143041188,90.29622010439246,176.5599241612278,98,66,40.24,"(72.41925325520305, 0.5020705722989579, 0.15333781976331534, 179.55411749746304, 87.73355456526805, 0.0007220006177427329, 179.76317540094414)",105,69,39.66,"(71.3566763757245, 0.46953651402605767, 0.11222410781813802, 179.57955386298477, 87.53796639672525, 0.0007220006177427329, 179.76317540094414)",0.5663716814159292,0.3938053097345133,6.989795918367347,4.676096041007438,6.5,death_recovered,logistic
curvefit_lstm,Germany,56,28,new_cases,442796.69553528266,446857.8001398641,174.6823782580497,442796.69553528266,455402.80634299497,390664.3774048333,486339.74442031863,43199.97895327858,368344.6037383305,495094.2298071775,444876.117307692,456498.92100231856,392215.47437633545,487514.09544604644,42037.29052961672,373205.95877989236,496102.881866801,174.6823782580497,178.0977892876268,168.13261469914744,188.67042108642633,14.396570204089725,143.8364875515218,192.03149748884542,81,83,50.61,"(91.1282111713297, 175.0204132335562, 0.2544662152258793, 179.85931642757757, 89.58189805459467, 0.0005336408462722852, 179.923312755485)",88,86,49.43,"(88.99239042876557, 5.810777925997606, 0.19340376022753672, 179.8598894277504, 89.60466338107236, 0.00024139631568482776, 179.923312755485)",0.5663716814159292,0.4336283185840708,3.877551020408163,2.68353247008279,4,death_stringency,gompertz
curvefit_lstm,Germany,56,28,new_cases,189274.2598110521,193890.46840043453,153.39474462474988,189274.2598110521,194417.56054895828,184250.4124566971,203289.9301789727,18585.92304617289,143073.59082937767,210194.08238152764,193322.50259853754,196670.99544703183,189560.0681568645,204726.76514198713,14829.825541062164,156410.80323534113,211501.768957473,153.39474462474988,156.7698483990627,143.37968029937048,175.67725918316728,22.121395073469753,105.01308121418802,182.14130441204338,82,82,50,"(89.92535824877952, 92.0015842053076, 0.027428926987986612, 179.63142578921028, 89.5035729806139, 0.0018809437375276834, 179.86280755325825)",85,89,51.15,"(91.98907391735969, 177.3339999420188, 0.027405165970877117, 179.68959032100696, 89.50032199440716, 0.0018809437375276834, 179.86280755325825)",0.5663716814159292,0.39823008849557523,7.683673469387755,4.434161989832168,8,death_stringency,logistic
curvefit_lstm,Germany,56,28,new_cases,288824.402276093,293560.75264798757,164.8192491368627,288824.402276093,297727.99462412525,251684.174028649,322387.7032332643,34341.40841047881,221731.92005965437,328680.56797682034,291754.988868863,300016.9513468064,254323.47773971612,323774.8543766623,32510.64387831493,230314.98854536505,329927.25487385615,164.8192491368627,168.71219873663986,155.00602816935782,183.47252509021982,18.812270596684368,124.76060516316781,188.29498343215155,81,83,50.61,"(91.13089213950828, 175.02430735931088, 0.25546842965276123, 179.8638632599301, 89.58219953505055, 0.0010748208796090353, 179.92425478155485)",88,86,49.43,"(88.99500480235457, 5.813680786727863, 0.19442059709044057, 179.86472397656334, 89.60508778313798, 0.00027110526439976375, 179.92425478155485)",0.5663716814159292,0.3407079646017699,8.23469387755102,6.278421596259246,6,no_exog,gompertz
curvefit_lstm,Germany,56,28,new_cases,112870.27906696811,118251.86391836933,136.93754826901468,112870.2790669681,117215.56190929022,108837.59992296452,122702.90879651668,16703.685461110166,68751.80914235536,144513.57019334743,117616.11000081051,118955.72501869543,112089.69782885637,125207.72470922393,12245.570156010495,88720.68365183042,148213.17252674987,136.93754826901466,138.79296340961224,122.9484973737872,163.26433884032855,25.603605732074712,81.26117696521817,172.36624031315048,107,57,34.76,"(62.0767197095073, 0.22997334289776294, 0.15366747048551255, 177.88198441132687, 84.58842377734562, 0.002605735080559032, 179.60220761865534)",117,57,32.76,"(58.51607926891584, 0.20675154130079784, 0.140344682442868, 177.80197037496356, 83.37808376857848, 0.002605735080559032, 179.60220761865534)",0.5663716814159292,0.38495575221238937,7.510204081632653,4.775895010759513,7,no_exog,logistic
curvefit_lstm,India,14,7,new_cases,48323.05310540059,50038.88238746961,185.58127940278487,48323.053105400606,49635.54567464281,47219.12435890468,49814.85461716513,2191.5467999572065,43012.61884707585,50292.24866013388,50004.98503918628,51057.23864096522,49406.06145954043,51243.92023644687,1841.527034222652,45201.083424770055,51438.1019566255,185.5812794027849,197.82033224885188,172.47190850528705,198.44888880101442,17.64681619519438,146.90926929410227,199.1501269240471,13,35,72.92,"(132.88594306778157, 177.60010186854618, 81.53226855978099, 178.70623927443512, 66.6592153632487, 3.954190865156525, 179.72652687255302)",27,147,84.48,"(149.7826590107502, 177.85150179379525, 162.45478232887626, 179.12946377764504, 56.55610026522784, 3.607108195127122, 179.75678764295654)",0.8387096774193549,0.16129032258064516,1.5,1.0801234497346435,1.5,death_all,gompertz
curvefit_lstm,India,14,7,new_cases,27139.7141229231,33155.97865475881,176.14125116893692,27139.714122923106,28319.86525113657,26517.98815333876,28425.327357023845,2449.1346774093413,19905.077458438638,31309.698468212464,33098.4011243541,33882.87013913735,32412.914259651094,33944.91353838247,1953.141972867544,26859.880802876643,37127.0069119316,176.14125116893692,196.28820066675192,148.51558598044699,197.57139309164512,28.46722238671462,113.16190439490099,198.64952172121818,13,35,72.92,"(132.87448139982305, 177.61377936024013, 81.53065020822673, 178.66091545704933, 66.65244626546443, 3.952584282123236, 179.71980319954164)",27,147,84.48,"(149.77391305102495, 177.8212733957501, 162.45314903184766, 179.11246573112643, 56.55237684878545, 3.605528764323651, 179.75113991287236)",0.8064516129032258,0.14516129032258066,2,1.7580981459830651,1.5,death_all,logistic
curvefit_lstm,India,14,7,new_cases,23696.982112012178,26514.195547286323,177.62300208995129,23696.982112012185,25613.934486026737,20361.82559349486,25654.640261696382,3108.563425405655,16026.428754534418,27903.781863258882,26393.220640205956,27877.004601173496,24462.329204431455,27910.251613159297,2529.9149703387616,19362.14016913174,29748.62126031483,177.6230020899513,194.3804114078563,166.19378051487615,195.9369061529552,25.386461064512282,121.15486575177354,197.93846193585802,35,13,27.08,"(46.75196502761222, 1.911855491177737, 1.0234625346732282, 98.06256035292026, 66.62575708998523, 0.019610391947942205, 175.62306771417119)",147,27,15.52,"(29.849045511180446, 1.8409510929648867, 0.5676527243800755, 17.14558755526761, 56.53351726648907, 0.019610391947942205, 175.9669476507364)",0.9516129032258065,0.04838709677419355,1,1,1,death_mobility,gompertz
curvefit_lstm,India,14,7,new_cases,31409.514694661793,33414.060078007686,182.1021605684481,31409.514694661793,28768.164832338967,28733.183875307714,33595.53275226084,4376.098295629664,28087.09996068718,45671.82181476084,33099.3069024763,30276.790242040064,30243.792449064968,35596.074004771624,4575.510187114792,29479.954628022417,47652.29984413819,182.1021605684481,195.84593937282096,175.91045448397162,197.19234531924252,20.80168760835632,136.80854417746968,198.52983619313707,33,15,31.25,"(52.815814324562716, 1.816590356569923, 0.7347719039299939, 137.461461012349, 69.54036675113007, 0.003135103587853032, 176.42703716967992)",145,29,16.67,"(30.539949648521045, 1.1333145478393365, 0.3082441616422297, 16.700181126218734, 57.51237361978393, 0.003135103587853032, 176.42703716967992)",0.8387096774193549,0.16129032258064516,1.5,1.0801234497346435,1.5,death_mobility,logistic
curvefit_lstm,India,14,7,new_cases,1497.2674449913654,2603.2313851669933,124.58930572061743,1497.2674449913654,853.8379545663399,675.7137596492414,1681.2245657780816,1276.7376764892158,651.2093593048672,5424.7509562180785,2008.4431752543542,1201.088473226856,1060.0437502840518,2015.8629036364432,1656.1913103541715,1035.495754923943,7142.12758334275,124.58930572061743,146.46637853598762,78.38696715693898,159.813887941372,48.42335996086925,29.576505336691028,200,35,13,27.08,"(46.28473680187232, 1.6274628952540318, 0.6576602059544044, 97.34861126589978, 66.41487429951145, 0.002711300717407119, 174.7058139220418)",147,27,15.52,"(29.403259081350544, 1.4173472598980177, 0.31114346904397905, 16.47099206623874, 56.35505067385482, 0.002711300717407119, 175.01232731357578)",0.9193548387096774,0.04838709677419355,3.4,1.140175425099138,3,death_recovered,gompertz
curvefit_lstm,India,14,7,new_cases,1969.6272277792812,2888.005987478084,110.98623026989634,1969.6272277792814,1507.3181526514652,1442.064478944401,1783.4117218314952,1157.2543475519553,1062.1313864274332,5827.0622519654235,2463.277190934812,1854.9425013276814,1800.046571208452,2168.938475975543,1507.5954577835407,1319.5839983361118,7443.968420829775,110.98623026989634,133.8184347122189,74.03363412600038,141.6169663800225,42.12606232916783,23.635291971203547,164.30579025153997,35,13,27.08,"(46.106238118826944, 1.5637004724627361, 0.6052684379457647, 97.03075767830018, 66.2748791264268, 0.003283490337799976, 174.17292522158192)",147,27,15.52,"(29.232078436847686, 1.3432837300149545, 0.25697017570410585, 16.184025341875177, 56.237179192601026, 0.0011479857880314396, 174.43325155690408)",0.967741935483871,0.03225806451612903,0.5,0.7071067811865476,0.5,death_recovered,logistic
curvefit_lstm,India,14,7,new_cases,35476.536865329,36274.31049887528,183.17972891016046,35476.53686532901,35472.1339837946,35320.66188558031,35513.36982363834,813.2356712202592,33601.91188558031,38012.56674049103,36265.565752597046,36184.043743990886,36097.374951587,36233.26760578562,796.4564099012296,34610.9885074021,38851.15288625512,183.17972891016043,196.9551892010107,175.3017468410476,197.88895356987794,20.482306420671016,138.64993904165053,198.85825913841873,13,35,72.92,"(132.86673083272788, 177.59215326193925, 81.51446671084298, 178.6838404687778, 66.6581215285268, 3.936793978292545, 179.6937296526345)",27,147,84.48,"(149.76375412834884, 177.8284895848306, 162.43685669499516, 179.11189200032533, 56.55541550011448, 3.5897942034322226, 179.70019654271997)",0.8225806451612903,0.16129032258064516,1.6363636363636365,1.3618169680781094,2,death_stringency,gompertz
curvefit_lstm,India,14,7,new_cases,39068.817204497034,41850.0012696813,183.16109131059451,39068.817204497034,39468.82652318718,38529.360397698896,39603.64894575973,738.0741842191621,37043.86558568718,39721.93729327647,41842.908270872635,42267.47721496347,41419.46518097103,42387.9522614787,770.4762862443272,39853.653582036575,42445.56497748777,183.16109131059451,197.0041569746764,174.2612575249243,197.9109234217585,20.44106805858191,135.14693876845632,198.8139476056342,13,35,72.92,"(132.87544175029007, 177.60167890787716, 81.52674441228297, 178.6889534790529, 66.65572027780244, 3.9487894697379766, 179.69767401379679)",27,147,84.48,"(149.77276468901368, 177.83486033389323, 162.44922098057344, 179.1167099328186, 56.55378559548147, 3.601739251670855, 179.7031449314699)",0.8387096774193549,0.16129032258064516,1.5,1.0801234497346435,1.5,death_stringency,logistic
curvefit_lstm,India,14,7,new_cases,3069.94910689829,3587.997194423754,173.70714927810607,3069.94910689829,2769.146987187547,2715.5018979018328,3198.3111412404705,664.3296158958555,2258.9751121875474,5028.5576375319215,3400.397507695596,2920.4625088640246,2795.5063969139865,3468.8632931399734,1144.9981034265124,2403.420864296303,7005.632344306765,173.7071492781061,200,199.3858179697935,200,49.46446742541058,53.03651487989133,200,35,13,27.08,"(45.67624703242646, 1.2945477544621067, 0.5383053664409785, 96.27579273966214, 65.92054796950312, 0.0031793709216138707, 172.65738882634807)",147,27,15.52,"(28.82608423781446, 1.1755346129282025, 0.17500549559665143, 15.541836740865415, 55.917826122835564, 0.0010062679614807279, 172.717938938077)",0.5161290322580645,0.45161290322580644,2.033333333333333,1.1290317283753195,2,no_exog,gompertz
curvefit_lstm,India,14,7,new_cases,2002.3563648423406,2815.8476186539037,161.3452525974565,2002.3563648423408,1534.1173942235348,1477.979280384249,2201.7608300576267,948.2518856921698,1135.598999700484,4687.952298274189,2415.3864104137283,1729.4753684523612,1614.9078255942002,2513.2483318685363,1447.3791140774235,1321.1362696560393,6889.11531296157,161.3452525974565,200,132.55395919839322,200,54.68340324596177,40.1512257896802,200,35,13,27.08,"(45.976154478295804, 1.405520198999365, 0.6007343263558245, 96.80065736516397, 66.18110126239446, 4.0525667853029026e-05, 173.78946628440065)",147,27,15.52,"(29.102926712709035, 1.3058512565054206, 0.22348627696468154, 15.98891891363779, 56.15778613280699, 4.0525667853029026e-05, 174.01412596426692)",0.532258064516129,0.3709677419354839,2.1724137931034484,1.2836600995713496,2,no_exog,logistic
curvefit_lstm,India,21,7,new_cases,50128.51411695758,51265.79828578574,186.8842555298035,50128.51411695758,51340.30859229765,50135.97802153175,51655.912550427536,2352.60423498395,43763.55446370532,52655.526143392795,51215.627954029624,52429.35111536838,51084.69277681653,52612.29854075921,2267.4935839582618,45252.78626378897,53460.702828073,186.88425552980345,197.88406302970424,178.36425817335072,198.58951129838948,16.09189417036596,152.99267115509375,199.2396109464856,32,16,33.33,"(57.821206301258826, 2.679763090341571, 1.0508027178994985, 146.53172933439396, 72.427105250409, 0.06852010471528334, 177.85871150774798)",144,30,17.24,"(33.03274964948544, 2.213047746267826, 0.6502520529648252, 19.77453204719456, 59.544252530950494, 0.04837854389055163, 177.85871150774798)",0.8387096774193549,0.16129032258064516,1.5,1.0801234497346435,1.5,death_all,gompertz
curvefit_lstm,India,21,7,new_cases,24234.624565766127,27634.555664084768,172.27922970792852,24234.62456576612,25732.184503097895,23690.521411996513,25894.667273745217,3013.260904365308,17000.798301072566,28802.699291044322,27504.32587627283,28741.190520581007,27547.255224873203,28913.996627382206,2679.6874525191383,20659.05203945488,31488.835710248335,172.27922970792852,193.60224099897624,148.93707995891862,195.82325563060743,32.25904690399631,103.86779001375601,197.771826080669,20,28,58.33,"(106.44796881573349, 150.69236285773633, 15.688958723788865, 177.82514651475847, 77.23215136398258, 0.3317458490029507, 178.4349273597037)",42,132,75.86,"(134.0700855551902, 172.4278659799196, 124.64931151126336, 178.1559924721823, 67.90967207585888, 0.265344903103666, 179.21173332520985)",0.9193548387096774,0.08064516129032258,1.6,1.140175425099138,2,death_all,logistic
curvefit_lstm,India,21,7,new_cases,29780.870656191626,30724.986720633577,182.12623254946647,29780.87065619163,26779.481082008882,26607.210434687455,30098.799371629415,6454.378937253373,19124.99028959817,48786.51819138388,30036.867063454898,26928.80231758562,26767.32165858331,30899.837644463758,6466.175530825646,20119.36718403408,49093.53797632061,182.1262325494665,195.91869652038233,180.28277965963395,197.3387477894919,22.09539860274221,121.67063975592444,198.5459656841809,21,27,56.25,"(98.0883105100426, 140.50821776747713, 1.9846792018978956, 177.86211780607286, 78.75006506272018, 0.006408431622600929, 178.5487689171787)",125,49,28.16,"(51.48053923409506, 9.375064331737025, 0.863177909115771, 141.48868307768535, 72.55319639380807, 0.0022175561812886554, 179.15802588195277)",0.8387096774193549,0.16129032258064516,1.5,1.0801234497346435,1.5,death_mobility,gompertz
curvefit_lstm,India,21,7,new_cases,10712.887952309642,14316.585836946922,170.34255151708564,10712.887952309644,5892.721550506332,5854.6929511759745,15789.957940597893,7452.203878840517,5309.137008095618,31095.339637026464,12325.727413933217,7640.485027708524,7564.685249293296,17327.17548948044,7282.930299274076,7094.235459040416,33050.08656232538,170.34255151708564,191.85284475847135,139.92909052471902,194.85386756994086,29.967136746879806,108.63287814248763,198.47753528610227,20,28,58.33,"(109.00597366818688, 148.70738236489743, 18.848421812247324, 178.60757467485723, 74.81654436150598, 2.366723967692634, 179.67145312916742)",59,115,66.09,"(116.23931148201537, 164.22606871322404, 12.387304284857786, 178.59763205697902, 75.88636065054132, 0.0016948066678546634, 179.7270485498019)",0.9193548387096774,0.06451612903225806,2,1.5811388300841898,2,death_mobility,logistic
curvefit_lstm,India,21,7,new_cases,2014.3369900053242,2835.055921137502,126.86607356525357,2014.336990005324,1542.4116705037927,1483.6280532110936,1790.1340956919407,1055.0562829918354,1008.0241553890644,5631.97249639665,2397.316949971531,1678.2701804740846,1637.3313325402387,2326.788535583162,1513.411218854944,1286.081567138898,7398.268197202759,126.86607356525356,155.15066192866095,74.46434044552484,166.8936483717893,51.10578463487731,20.16580145768895,180.6550721564093,35,13,27.08,"(46.24070989226464, 1.4949014773902651, 0.7038215728168572, 97.3171862866283, 66.41729964020787, 0.007739997214636527, 174.65083109183408)",147,27,15.52,"(29.38608057619863, 1.3787671892459605, 0.3240910544209295, 16.442989785736977, 56.34137190097653, 0.0005760691781508152, 174.95446525503812)",0.9838709677419355,0.016129032258064516,0,,0,death_recovered,gompertz
curvefit_lstm,India,21,7,new_cases,4728.591883838939,5197.685218563116,144.83270925477123,4728.59188383894,4514.948453990751,4371.069966267536,4603.668180553251,1123.296311704735,2690.253699526465,8186.01483958523,5046.954645578819,4662.122566581775,4511.262812844781,4754.298631539669,1242.6505690417953,3037.9971204812973,9079.127284188628,144.8327092547712,177.65513782186594,94.45230895483468,184.2876783976219,50.537371641337735,37.81993310967503,191.40277881664315,35,13,27.08,"(45.697103607992375, 1.444171965117023, 0.560310361055946, 96.22150991040478, 65.85782415110151, 0.0009258149735669125, 172.5202046945887)",147,27,15.52,"(28.823027535473997, 1.200276367901647, 0.21101816134446272, 15.487150532692844, 55.871459451522284, 0.0009258149735669125, 172.54460811787118)",0.9516129032258065,0.04838709677419355,1,1,1,death_recovered,logistic
curvefit_lstm,India,21,7,new_cases,4308.044933032595,5097.278246235966,146.04501043951407,4308.044933032595,3969.803132557364,3739.4404093430785,4039.08773077165,1441.0478942281989,2754.4015619195957,9086.091358003792,4825.360997778533,4389.736062421349,4140.705947536803,4482.240645925833,1642.6006089942252,3367.2253090540185,10203.486259824596,146.04501043951407,175.8826717162784,92.94451116289241,186.30902137188514,49.71501329238069,45.34357576162869,192.52164093372008,19,29,60.42,"(110.31862470072646, 154.60209842789993, 18.701467742528973, 177.73927634425934, 76.06477108512087, 0.47495424208252174, 178.63769841596292)",37,137,78.74,"(139.18303617121214, 175.63078091340566, 152.4993488286169, 178.35298914034922, 65.4982074672616, 0.38290109465818434, 179.0093461873405)",0.935483870967742,0.06451612903225806,1.5,1.2909944487358056,1.5,death_stringency,gompertz
curvefit_lstm,India,21,7,new_cases,7566.84026540102,8039.904715119454,156.53052569628886,7566.84026540102,7450.925853544322,6941.143208455036,7504.347868053251,1115.3447727609337,5904.962404883608,11124.60468333523,7928.560851138899,7689.196246032161,7292.408147548816,7750.797693750885,1333.41316102235,6471.789183460065,12194.399149173452,156.53052569628883,185.05244059128702,118.43671022111131,190.2961303872538,42.74345868551242,66.47304112387597,194.70485987289837,20,28,58.33,"(106.3263871801674, 150.63242171774374, 15.63241314496848, 177.45072195410617, 77.22788712721199, 0.2601772622112618, 178.3042488535935)",42,132,75.86,"(133.28740437221262, 171.2651497114101, 121.04422546010936, 177.8138167105244, 67.91252290160571, 0.23176869566170974, 178.40351103962828)",0.9516129032258065,0.04838709677419355,1,1,1,death_stringency,logistic
curvefit_lstm,India,21,7,new_cases,2059.858538695728,2939.909887350957,162.5527582035579,2059.8585386957284,1562.0828130804043,1454.8565295982617,2557.0225292379264,997.7019511476298,1200.8367193304043,4883.399521600759,2540.340689055979,1816.5980542116533,1678.2462360600164,3022.160748456939,1479.7767835962666,1448.9800818252327,7204.180660301135,162.55275820355794,197.55107986900168,120.32894186810269,200,52.07947780422887,57.85965552907969,200,35,13,27.08,"(46.44371912835618, 1.7225846404221496, 0.8113504888423317, 97.54923134600575, 66.45792893859631, 0.024599887817341824, 174.98269646250458)",147,27,15.52,"(29.5442484086604, 1.5961746860703099, 0.416353872354353, 16.65837565000216, 56.40004212269697, 0.015343688423465783, 175.30500185546714)",0.5161290322580645,0.3709677419354839,2.1666666666666665,1.487495774165735,2,no_exog,gompertz
