country,model,exog_vars,value,metric,stat
US,lstm,death_mobility,42031.52247530776,RMSE,P75
US,lstm,death_recovered,40760.008527970494,RMSE,P75
US,lstm,death_stringency,41028.36686620549,RMSE,P75
US,lstm,no_exog,36195.83188151728,RMSE,P75
US,prophet,death_all,84400.14385084069,RMSE,P75
US,prophet,death_mobility,83447.6790158846,RMSE,P75
US,prophet,death_recovered,88349.95848366784,RMSE,P75
US,prophet,death_stringency,87310.5853143602,RMSE,P75
US,prophet,no_exog,92971.92832820506,RMSE,P75
US,sarima,death_all,26874.16981037272,RMSE,P75
US,sarima,death_mobility,26874.17912851229,RMSE,P75
US,sarima,death_recovered,26874.16748778194,RMSE,P75
US,sarima,death_stringency,26874.17912851229,RMSE,P75
US,sarima,no_exog,25670.267762402866,RMSE,P75
US,svr,death_all,22628.612045921254,RMSE,P75
US,svr,death_mobility,22675.545735512824,RMSE,P75
US,svr,death_recovered,23254.02969107508,RMSE,P75
US,svr,death_stringency,22741.98510343184,RMSE,P75
US,svr,no_exog,25866.37690542549,RMSE,P75
US,arima,death_all,4409.264410370737,RMSE,MIN
US,arima,death_mobility,4341.668991789541,RMSE,MIN
US,arima,death_recovered,4368.9359539247325,RMSE,MIN
US,arima,death_stringency,4061.5597839384495,RMSE,MIN
US,arima,no_exog,12701.46847546658,RMSE,MIN
US,cnn_lstm,death_all,28372.400192513556,RMSE,MIN
US,cnn_lstm,death_mobility,30197.48955795535,RMSE,MIN
US,cnn_lstm,death_recovered,28452.952549842,RMSE,MIN
US,cnn_lstm,death_stringency,28160.13891996198,RMSE,MIN
US,cnn_lstm,no_exog,17861.29018818592,RMSE,MIN
US,curvefit_lstm,death_all,23437.627895656187,RMSE,MIN
US,curvefit_lstm,death_mobility,26304.191918717388,RMSE,MIN
US,curvefit_lstm,death_recovered,33093.03750892319,RMSE,MIN
US,curvefit_lstm,death_stringency,33324.16741769662,RMSE,MIN
US,curvefit_lstm,no_exog,17677.73276652707,RMSE,MIN
US,lstm,death_all,10185.929861063183,RMSE,MIN
US,lstm,death_mobility,10692.89987756004,RMSE,MIN
US,lstm,death_recovered,10973.545114078805,RMSE,MIN
US,lstm,death_stringency,11073.455303204148,RMSE,MIN
US,lstm,no_exog,9829.435797319298,RMSE,MIN
US,prophet,death_all,9303.595839997994,RMSE,MIN
US,prophet,death_mobility,9474.08948788819,RMSE,MIN
US,prophet,death_recovered,9217.183545864693,RMSE,MIN
US,prophet,death_stringency,9215.51784880526,RMSE,MIN
US,prophet,no_exog,10837.223688300672,RMSE,MIN
US,sarima,death_all,3994.506337928736,RMSE,MIN
US,sarima,death_mobility,3994.505608242272,RMSE,MIN
US,sarima,death_recovered,3994.505696532407,RMSE,MIN
US,sarima,death_stringency,3994.505608242272,RMSE,MIN
US,sarima,no_exog,6853.665940341673,RMSE,MIN
US,svr,death_all,4460.086097311922,RMSE,MIN
US,svr,death_mobility,4489.094753012333,RMSE,MIN
US,svr,death_recovered,3362.1837835129204,RMSE,MIN
US,svr,death_stringency,4428.187177252152,RMSE,MIN
US,svr,no_exog,3671.949796648815,RMSE,MIN
US,arima,death_all,53733.82657017904,RMSE,MAX
US,arima,death_mobility,54851.87165948709,RMSE,MAX
US,arima,death_recovered,53331.25426979262,RMSE,MAX
US,arima,death_stringency,55004.43630203511,RMSE,MAX
US,arima,no_exog,75246.38169543273,RMSE,MAX
US,cnn_lstm,death_all,73731.48786169243,RMSE,MAX
US,cnn_lstm,death_mobility,75341.66403479078,RMSE,MAX
US,cnn_lstm,death_recovered,75808.54113732663,RMSE,MAX
US,cnn_lstm,death_stringency,71165.93668501278,RMSE,MAX
US,cnn_lstm,no_exog,78757.28484896997,RMSE,MAX
US,curvefit_lstm,death_all,69596.03211011791,RMSE,MAX
US,curvefit_lstm,death_mobility,71485.93378666659,RMSE,MAX
US,curvefit_lstm,death_recovered,76359.31806212566,RMSE,MAX
US,curvefit_lstm,death_stringency,74895.32360390147,RMSE,MAX
US,curvefit_lstm,no_exog,75689.74889112054,RMSE,MAX
US,lstm,death_all,72067.89354425443,RMSE,MAX
US,lstm,death_mobility,70510.04687976606,RMSE,MAX
US,lstm,death_recovered,69978.69265472551,RMSE,MAX
US,lstm,death_stringency,75289.68009903056,RMSE,MAX
US,lstm,no_exog,71130.68960004041,RMSE,MAX
US,prophet,death_all,289098.1063039714,RMSE,MAX
US,prophet,death_mobility,288243.7102618415,RMSE,MAX
US,prophet,death_recovered,286436.3467641793,RMSE,MAX
US,prophet,death_stringency,286382.4789876121,RMSE,MAX
US,prophet,no_exog,277328.85423304274,RMSE,MAX
US,sarima,death_all,58279.776839998034,RMSE,MAX
US,sarima,death_mobility,58279.77798682285,RMSE,MAX
US,sarima,death_recovered,58279.76707177173,RMSE,MAX
US,sarima,death_stringency,58279.77798682285,RMSE,MAX
US,sarima,no_exog,56400.08338280386,RMSE,MAX
US,svr,death_all,43083.25837315517,RMSE,MAX
US,svr,death_mobility,43289.0766858503,RMSE,MAX
US,svr,death_recovered,44792.93777097505,RMSE,MAX
US,svr,death_stringency,43297.17472537336,RMSE,MAX
US,svr,no_exog,55687.256598959895,RMSE,MAX
US,arima,death_all,46.93059714012316,SMAPE,MEDIAN
US,arima,death_mobility,46.57161301213279,SMAPE,MEDIAN
US,arima,death_recovered,47.15202422202894,SMAPE,MEDIAN
US,arima,death_stringency,47.02372937546727,SMAPE,MEDIAN
US,arima,no_exog,63.48613425427274,SMAPE,MEDIAN
US,cnn_lstm,death_all,74.27691665260693,SMAPE,MEDIAN
US,cnn_lstm,death_mobility,76.54707517935887,SMAPE,MEDIAN
US,cnn_lstm,death_recovered,76.9875626180572,SMAPE,MEDIAN
US,cnn_lstm,death_stringency,74.08782892716148,SMAPE,MEDIAN
US,cnn_lstm,no_exog,77.0587312547225,SMAPE,MEDIAN
US,curvefit_lstm,death_all,72.51230161589768,SMAPE,MEDIAN
US,curvefit_lstm,death_mobility,73.45170909161236,SMAPE,MEDIAN
US,curvefit_lstm,death_recovered,77.57590587612736,SMAPE,MEDIAN
US,curvefit_lstm,death_stringency,77.01960296205328,SMAPE,MEDIAN
US,curvefit_lstm,no_exog,77.04936627903209,SMAPE,MEDIAN
US,lstm,death_all,67.50309308687724,SMAPE,MEDIAN
US,lstm,death_mobility,66.27799607824235,SMAPE,MEDIAN
US,lstm,death_recovered,63.69964974437743,SMAPE,MEDIAN
US,lstm,death_stringency,64.7814296657005,SMAPE,MEDIAN
US,lstm,no_exog,61.02555417970697,SMAPE,MEDIAN
US,prophet,death_all,63.61817790232304,SMAPE,MEDIAN
US,prophet,death_mobility,63.06529589075858,SMAPE,MEDIAN
US,prophet,death_recovered,61.68119888434113,SMAPE,MEDIAN
US,prophet,death_stringency,63.05198050217825,SMAPE,MEDIAN
US,prophet,no_exog,70.04860492323965,SMAPE,MEDIAN
US,sarima,death_all,47.070163510734304,SMAPE,MEDIAN
US,sarima,death_mobility,47.07014016922318,SMAPE,MEDIAN
US,sarima,death_recovered,47.07019001070916,SMAPE,MEDIAN
US,sarima,death_stringency,47.07014016922318,SMAPE,MEDIAN
US,sarima,no_exog,50.3227827920271,SMAPE,MEDIAN
US,svr,death_all,41.12198356758928,SMAPE,MEDIAN
US,svr,death_mobility,40.579235476084335,SMAPE,MEDIAN
US,svr,death_recovered,40.35259675555727,SMAPE,MEDIAN
US,svr,death_stringency,40.39222465050737,SMAPE,MEDIAN
US,svr,no_exog,43.91259672429683,SMAPE,MEDIAN
US,arima,death_all,38.24025830091388,SMAPE,P25
US,arima,death_mobility,38.52149947452254,SMAPE,P25
US,arima,death_recovered,38.08775055083255,SMAPE,P25
US,arima,death_stringency,38.35568386473409,SMAPE,P25
US,arima,no_exog,56.16983112335211,SMAPE,P25
US,cnn_lstm,death_all,67.6893309944384,SMAPE,P25
US,cnn_lstm,death_mobility,69.08461712575647,SMAPE,P25
