country,model,exog_vars,value,metric,stat
China,lstm,death_recovered,55.30860887896459,SMAPE,MEDIAN
China,lstm,death_stringency,73.12999025349279,SMAPE,MEDIAN
China,lstm,no_exog,63.92964157833144,SMAPE,MEDIAN
China,prophet,death_all,36.9923328017678,SMAPE,MEDIAN
China,prophet,death_mobility,34.90252477854755,SMAPE,MEDIAN
China,prophet,death_recovered,35.816445234567496,SMAPE,MEDIAN
China,prophet,death_stringency,37.07985400799854,SMAPE,MEDIAN
China,prophet,no_exog,51.04026239504405,SMAPE,MEDIAN
China,sarima,death_all,28.551054037414065,SMAPE,MEDIAN
China,sarima,death_mobility,29.791480156927957,SMAPE,MEDIAN
China,sarima,death_recovered,29.91010971271711,SMAPE,MEDIAN
China,sarima,death_stringency,28.45698621234608,SMAPE,MEDIAN
China,sarima,no_exog,30.50211791490499,SMAPE,MEDIAN
China,svr,death_all,150.8214046672892,SMAPE,MEDIAN
China,svr,death_mobility,137.5917833017603,SMAPE,MEDIAN
China,svr,death_recovered,128.55552383762307,SMAPE,MEDIAN
China,svr,death_stringency,156.92730553236655,SMAPE,MEDIAN
China,svr,no_exog,115.57265985316542,SMAPE,MEDIAN
China,arima,death_all,13.311761820468217,SMAPE,P25
China,arima,death_mobility,13.35497380738551,SMAPE,P25
China,arima,death_recovered,13.35085156890608,SMAPE,P25
China,arima,death_stringency,13.314554474141405,SMAPE,P25
China,arima,no_exog,13.36403749010145,SMAPE,P25
China,cnn_lstm,death_all,142.66792348299956,SMAPE,P25
China,cnn_lstm,death_mobility,25.217542553114527,SMAPE,P25
China,cnn_lstm,death_recovered,29.8127341727332,SMAPE,P25
China,cnn_lstm,death_stringency,174.451133240608,SMAPE,P25
China,cnn_lstm,no_exog,71.17656673468524,SMAPE,P25
China,curvefit_lstm,death_all,60.68220759419167,SMAPE,P25
China,curvefit_lstm,death_mobility,28.334970512172525,SMAPE,P25
China,curvefit_lstm,death_recovered,31.773922333820515,SMAPE,P25
China,curvefit_lstm,death_stringency,49.619263069855656,SMAPE,P25
China,curvefit_lstm,no_exog,33.141095037046426,SMAPE,P25
China,lstm,death_all,49.06619115639904,SMAPE,P25
China,lstm,death_mobility,33.040129813161684,SMAPE,P25
China,lstm,death_recovered,37.560800901302215,SMAPE,P25
China,lstm,death_stringency,48.81500936945248,SMAPE,P25
China,lstm,no_exog,42.53500562198923,SMAPE,P25
China,prophet,death_all,17.572323017699148,SMAPE,P25
China,prophet,death_mobility,23.00985068452279,SMAPE,P25
China,prophet,death_recovered,26.64800381916423,SMAPE,P25
China,prophet,death_stringency,18.025262192893447,SMAPE,P25
China,prophet,no_exog,37.08852940130642,SMAPE,P25
China,sarima,death_all,13.66316069863813,SMAPE,P25
China,sarima,death_mobility,12.988015877972792,SMAPE,P25
China,sarima,death_recovered,12.863509943945356,SMAPE,P25
China,sarima,death_stringency,13.663658390647914,SMAPE,P25
China,sarima,no_exog,13.574520134178602,SMAPE,P25
China,svr,death_all,140.3882110656038,SMAPE,P25
China,svr,death_mobility,117.52666759270916,SMAPE,P25
China,svr,death_recovered,111.51186895153252,SMAPE,P25
China,svr,death_stringency,144.74573388294343,SMAPE,P25
China,svr,no_exog,76.21280454093414,SMAPE,P25
China,arima,death_all,50.92632257632768,SMAPE,P75
China,arima,death_mobility,50.82248068053623,SMAPE,P75
China,arima,death_recovered,50.82694372574765,SMAPE,P75
China,arima,death_stringency,50.91800041803404,SMAPE,P75
China,arima,no_exog,50.414189483073145,SMAPE,P75
China,cnn_lstm,death_all,168.18691972814398,SMAPE,P75
China,cnn_lstm,death_mobility,78.29957014588285,SMAPE,P75
China,cnn_lstm,death_recovered,80.76417625461596,SMAPE,P75
China,cnn_lstm,death_stringency,185.00813555946303,SMAPE,P75
China,cnn_lstm,no_exog,112.17637641928768,SMAPE,P75
China,curvefit_lstm,death_all,98.16200957220371,SMAPE,P75
China,curvefit_lstm,death_mobility,70.94314989749273,SMAPE,P75
China,curvefit_lstm,death_recovered,72.6574601820451,SMAPE,P75
China,curvefit_lstm,death_stringency,89.88922003718325,SMAPE,P75
China,curvefit_lstm,no_exog,69.39859139869344,SMAPE,P75
China,lstm,death_all,87.57331826649536,SMAPE,P75
China,lstm,death_mobility,72.42397782802503,SMAPE,P75
China,lstm,death_recovered,74.90021177716396,SMAPE,P75
China,lstm,death_stringency,88.77778578089556,SMAPE,P75
China,lstm,no_exog,81.4207013218372,SMAPE,P75
China,prophet,death_all,86.65489046142662,SMAPE,P75
China,prophet,death_mobility,86.87862781027594,SMAPE,P75
China,prophet,death_recovered,87.59547570820438,SMAPE,P75
China,prophet,death_stringency,87.18233116488766,SMAPE,P75
China,prophet,no_exog,90.74207398965402,SMAPE,P75
China,sarima,death_all,52.76814288780093,SMAPE,P75
China,sarima,death_mobility,53.48669874045877,SMAPE,P75
China,sarima,death_recovered,53.119375640137854,SMAPE,P75
China,sarima,death_stringency,52.76749599075123,SMAPE,P75
China,sarima,no_exog,54.22000817168896,SMAPE,P75
China,svr,death_all,160.48377267153728,SMAPE,P75
China,svr,death_mobility,166.4928891474637,SMAPE,P75
